wavelength (nm),flux (F_lambda)
115.0,0.000000
115.5,0.000000
116.0,0.000000
116.5,0.000000
117.0,0.000000
117.5,0.000000
118.0,0.000000
118.5,0.000000
119.0,0.000000
119.5,0.000000
120.0,0.000000
120.5,0.000000
121.0,0.000000
121.5,0.000000
122.0,0.000000
122.5,0.000000
123.0,0.000000
123.5,0.000000
124.0,0.000000
124.5,0.000000
125.0,0.000000
125.5,0.000000
126.0,0.000000
126.5,0.000000
127.0,0.000000
127.5,0.000000
128.0,0.000000
128.5,0.000000
129.0,0.000000
129.5,0.000000
130.0,0.000000
130.5,0.000000
131.0,0.000000
131.5,0.000000
132.0,0.000000
132.5,0.000000
133.0,0.000000
133.5,0.000000
134.0,0.000000
134.5,0.000000
135.0,0.000000
135.5,0.000000
136.0,0.000000
136.5,0.000000
137.0,0.000000
137.5,0.000000
138.0,0.000000
138.5,0.000000
139.0,0.000000
139.5,0.000000
140.0,0.000000
140.5,0.000000
141.0,0.000000
141.5,0.000000
142.0,0.000000
142.5,0.000000
143.0,0.000000
143.5,0.000000
144.0,0.000000
144.5,0.000000
145.0,0.000000
145.5,0.000000
146.0,0.000000
146.5,0.000000
147.0,0.000000
147.5,0.000000
148.0,0.000000
148.5,0.000000
149.0,0.000000
149.5,0.000000
150.0,0.000000
150.5,0.000000
151.0,0.000000
151.5,0.000000
152.0,0.000000
152.5,0.000000
153.0,0.000000
153.5,0.000000
154.0,0.000000
154.5,0.000000
155.0,0.000000
155.5,0.000000
156.0,0.000000
156.5,0.000000
157.0,0.000000
157.5,0.000000
158.0,0.000000
158.5,0.000000
159.0,0.000000
159.5,0.000000
160.0,0.000000
160.5,0.000000
161.0,0.000000
161.5,0.000000
162.0,0.000000
162.5,0.000000
163.0,0.000000
163.5,0.000000
164.0,0.000000
164.5,0.000000
165.0,0.000000
165.5,0.000000
166.0,0.000000
166.5,0.000000
167.0,0.000000
167.5,0.000000
168.0,0.000000
168.5,0.000000
169.0,0.000000
169.5,0.000000
170.0,0.000000
170.5,0.000000
171.0,0.000000
171.5,0.000000
172.0,0.000000
172.5,0.000000
173.0,0.000000
173.5,0.000000
174.0,0.000000
174.5,0.000000
175.0,0.000000
175.5,0.000000
176.0,0.000000
176.5,0.000000
177.0,0.000000
177.5,0.000000
178.0,0.000000
178.5,0.000000
179.0,0.000000
179.5,0.000000
180.0,0.000000
180.5,0.000000
181.0,0.000000
181.5,0.000000
182.0,0.000000
182.5,0.000000
183.0,0.000000
183.5,0.000000
184.0,0.000000
184.5,0.000000
185.0,0.000000
185.5,0.000000
186.0,0.000000
186.5,0.000000
187.0,0.000000
187.5,0.000000
188.0,0.000000
188.5,0.000000
189.0,0.000000
189.5,0.000000
190.0,0.000000
190.5,0.000000
191.0,0.000000
191.5,0.000000
192.0,0.000000
192.5,0.000000
193.0,0.000000
193.5,0.000000
194.0,0.000000
194.5,0.000000
195.0,0.000000
195.5,0.000000
196.0,0.000000
196.5,0.000000
197.0,0.000000
197.5,0.000000
198.0,0.000000
198.5,0.000000
199.0,0.000000
199.5,0.000000
200.0,0.000000
200.5,0.000000
201.0,0.000000
201.5,0.000000
202.0,-0.000001
202.5,-0.000001
203.0,-0.000001
203.5,-0.000001
204.0,-0.000001
204.5,-0.000001
205.0,-0.000001
205.5,0.000000
206.0,0.000000
206.5,0.000000
207.0,0.000000
207.5,0.000000
208.0,0.000001
208.5,0.000001
209.0,0.000001
209.5,0.000002
210.0,0.000002
210.5,0.000002
211.0,0.000003
211.5,0.000003
212.0,0.000003
212.5,0.000003
213.0,0.000003
213.5,0.000002
214.0,0.000002
214.5,0.000002
215.0,0.000001
215.5,0.000000
216.0,-0.000001
216.5,-0.000002
217.0,-0.000003
217.5,-0.000005
218.0,-0.000006
218.5,-0.000007
219.0,-0.000008
219.5,-0.000009
220.0,-0.000009
220.5,-0.000009
221.0,-0.000009
221.5,-0.000009
222.0,-0.000008
222.5,-0.000007
223.0,-0.000005
223.5,-0.000002
224.0,0.000001
224.5,0.000005
225.0,0.000009
225.5,0.000014
226.0,0.000020
226.5,0.000026
227.0,0.000032
227.5,0.000038
228.0,0.000044
228.5,0.000049
229.0,0.000054
229.5,0.000059
230.0,0.000063
230.5,0.000066
231.0,0.000068
231.5,0.000068
232.0,0.000068
232.5,0.000066
233.0,0.000062
233.5,0.000057
234.0,0.000050
234.5,0.000040
235.0,0.000029
235.5,0.000016
236.0,0.000002
236.5,-0.000011
237.0,-0.000023
237.5,-0.000033
238.0,-0.000040
238.5,-0.000042
239.0,-0.000039
239.5,-0.000030
240.0,-0.000013
240.5,0.000011
241.0,0.000045
241.5,0.000085
242.0,0.000113
242.5,0.000108
243.0,0.000066
243.5,0.000071
244.0,0.000164
244.5,0.000135
245.0,0.000029
245.5,0.000012
246.0,0.000023
246.5,0.000012
247.0,0.000003
247.5,0.000002
248.0,0.000000
248.5,0.000000
249.0,0.000000
249.5,0.000003
250.0,0.000007
250.5,0.000012
251.0,0.000013
251.5,0.000008
252.0,0.000001
252.5,0.000002
253.0,0.000014
253.5,0.000021
254.0,-0.000001
254.5,-0.000013
255.0,0.000119
255.5,0.000335
256.0,0.000490
256.5,0.000539
257.0,0.000495
257.5,0.000432
258.0,0.000644
258.5,0.001220
259.0,0.001386
259.5,0.001104
260.0,0.001117
260.5,0.001539
261.0,0.002105
261.5,0.002242
262.0,0.001995
262.5,0.001983
263.0,0.002651
263.5,0.003490
264.0,0.003296
264.5,0.002093
265.0,0.001147
265.5,0.002648
266.0,0.004101
266.5,0.002436
267.0,0.001161
267.5,0.001803
268.0,0.002792
268.5,0.003103
269.0,0.002630
269.5,0.002356
270.0,0.002372
270.5,0.002119
271.0,0.001420
271.5,0.000533
272.0,0.000162
272.5,0.000381
273.0,0.000774
273.5,0.000695
274.0,0.000297
274.5,0.000368
275.0,0.000614
275.5,0.000798
276.0,0.001347
276.5,0.001798
277.0,0.001643
277.5,0.001855
278.0,0.002313
278.5,0.001831
279.0,0.000852
279.5,0.000158
280.0,0.000070
280.5,0.000380
281.0,0.000521
281.5,0.000532
282.0,0.000521
282.5,0.000372
283.0,0.000175
283.5,0.000082
284.0,0.000038
284.5,0.000005
285.0,-0.000001
285.5,-0.000001
286.0,0.000002
286.5,0.000052
287.0,0.000124
287.5,0.000186
288.0,0.000325
288.5,0.000641
289.0,0.001191
289.5,0.001859
290.0,0.002285
290.5,0.001880
291.0,0.001829
291.5,0.003974
292.0,0.004718
292.5,0.002560
293.0,0.002193
293.5,0.003480
294.0,0.003948
294.5,0.003514
295.0,0.003676
295.5,0.005211
296.0,0.004808
296.5,0.002692
297.0,0.002838
297.5,0.003524
298.0,0.001936
298.5,0.002066
299.0,0.003757
299.5,0.002713
300.0,0.001470
300.5,0.002276
301.0,0.002900
301.5,0.001959
302.0,0.000040
302.5,0.002079
